veh_id,time_detector_sim,speed_detector_sim,speed_factor,time_detector_real,depart,departSpeed,speed_detector_real,delta_time,delta_speed
0_w2e_out,1577836839.25,7.019593522358814,0.8426882890910924,1577836839,1577836778,max,5.833333333333333,0.25,1.1862601890254814
1_w2e_out,1577837023.07,9.861873243907313,1.1838980730417448,1577837023,1577836979,max,10.0,0.06999993324279785,-0.13812675609268688
2_w2e_out,1577837026.43,10.453260812135072,3.0271133138156676,1577837025,1577837003,max,11.38888888888889,1.4300000667572021,-0.935628076753817
3_w2e_out,1577837156.26,8.401512723543362,1.0085848004579132,1577837157,1577837105,max,7.222222222222222,-0.7400000095367432,1.17929050132114
4_w2e_out,1577837294.51,11.555530576406717,1.3872185596991784,1577837295,1577837257,max,10.833333333333334,-0.49000000953674316,0.7221972430733832
5_w2e_out,1577837468.09,11.099565999788293,1.3324808191562476,1577837468,1577837429,max,10.833333333333334,0.08999991416931152,0.26623266645495924
6_w2e_out,1577837813.27,12.631589091723868,1.5163974976622072,1577837814,1577837779,max,6.666666666666666,-0.7300000190734863,5.9649224250572015
7_w2e_out,1577837974.1,10.314980033082273,1.238292732261261,1577837975,1577837932,max,10.555555555555555,-0.9000000953674316,-0.24057552247328218
8_w2e_out,1577838076.04,13.658588688746777,1.6396864771283548,1577838076,1577838044,max,13.88888888888889,0.039999961853027344,-0.2303002001421124
9_w2e_out,1577838136.16,6.399707044660431,0.7682721651362466,1577838136,1577838069,max,6.666666666666666,0.16000008583068848,-0.2669596220062349
10_w2e_out,1577838159.07,7.582253534061086,0.9102346981139329,1577838159,1577838102,max,7.222222222222222,0.06999993324279785,0.3600313118388634
11_w2e_out,1577838164.54,7.904582532882707,3.2,1577838166,1577838140,max,9.166666666666666,-1.4600000381469727,-1.2620841337839588
12_w2e_out,1577838165.3,9.64785800412845,3.1594653763466094,1577838167,1577838143,max,9.166666666666666,-1.7000000476837158,0.4811913374617838
13_w2e_out,1577838175.14,13.902888369290169,1.6690141540555334,1577838173,1577838144,max,7.5,2.140000104904175,6.402888369290169
14_w2e_out,1577838177.67,12.69198294655621,1.9338339754838336,1577838174,1577838145,max,8.055555555555555,3.6700000762939453,4.636427391000655
15_w2e_out,1577838222.94,10.114328030285515,1.2142050456525229,1577838223,1577838180,max,10.0,-0.059999942779541016,0.11432803028551497
16_w2e_out,1577838418.08,12.043253797341144,1.4457687004925046,1577838419,1577838382,max,10.0,-0.9200000762939453,2.043253797341144
17_w2e_out,1577838469.08,13.085249493973858,1.5708584911258983,1577838469,1577838436,max,13.055555555555555,0.07999992370605469,0.029693938418303034
18_w2e_out,1577838547.21,6.798256504879673,0.8161170320717943,1577838547,1577838484,max,3.0555555555555554,0.21000003814697266,3.7427009493241172
19_w2e_out,1577838611.0,8.667882336916556,1.0405621052720955,1577838611,1577838561,max,8.333333333333334,0.0,0.3345490035832217
20_w2e_out,1577838615.3,7.4388696575352915,1.2934022783599595,1577838618,1577838566,max,3.888888888888889,-2.700000047683716,3.5499807686464027
21_w2e_out,1577838728.07,14.595513648982807,1.7521625324159351,1577838728,1577838698,max,13.88888888888889,0.06999993324279785,0.7066247600939182
22_w2e_out,1577838817.01,8.494005011788273,1.0196883904109946,1577838817,1577838766,max,8.61111111111111,0.009999990463256836,-0.11710609932283766
23_w2e_out,1577838986.08,12.071829374152385,1.449198630912361,1577838987,1577838950,max,10.833333333333334,-0.9200000762939453,1.2384960408190508
24_w2e_out,1577839004.0,8.847304324487277,1.0621013594822661,1577839004,1577838955,max,8.88888888888889,0.0,-0.041584564401611956
25_w2e_out,1577839007.44,8.805595888508236,3.2,1577839006,1577838956,max,9.444444444444445,1.440000057220459,-0.6388485559362085
26_w2e_out,1577839007.97,8.82051551699371,2.8346432307712517,1577839008,1577838957,max,8.88888888888889,-0.029999971389770508,-0.06837337189517889
27_w2e_out,1577839100.04,12.834883873222326,1.5408025341943334,1577839100,1577839066,max,12.777777777777777,0.039999961853027344,0.057106095444549254
28_w2e_out,1577839287.2,4.998,0.6,1577839287,1577839201,max,4.444444444444445,0.20000004768371582,0.5535555555555556
29_w2e_out,1577839324.2,9.753374250818885,1.1708728199874128,1577839325,1577839280,max,9.166666666666666,-0.7999999523162842,0.5867075841522187
30_w2e_out,1577839456.1,10.054097382959995,1.2069741151619966,1577839456,1577839413,max,7.222222222222222,0.09999990463256836,2.8318751607377726
31_w2e_out,1577839467.04,9.030118450893625,1.0840478096806314,1577839467,1577839419,max,7.5,0.039999961853027344,1.5301184508936245
32_w2e_out,1577839470.84,8.876555266991092,2.363154953347689,1577839468,1577839433,max,9.722222222222221,2.8399999141693115,-0.8456669552311293
33_w2e_out,1577839660.05,19.19440592722763,2.304251083352727,1577839660,1577839637,max,19.444444444444443,0.04999995231628418,-0.2500385172168116
34_w2e_out,1577839750.0,9.230615786324757,1.108117141215457,1577839750,1577839703,max,9.166666666666666,0.0,0.06394911965809058
35_w2e_out,1577839865.08,12.67492945284174,1.5215993627173219,1577839865,1577839831,max,12.5,0.07999992370605469,0.17492945284173977
36_w2e_out,1577839881.07,13.597720779987059,1.6323799356527284,1577839881,1577839849,max,13.61111111111111,0.06999993324279785,-0.013390331124051968
37_w2e_out,1577840406.63,14.233689794566477,1.7087268069673094,1577840408,1577840376,max,10.555555555555555,-1.369999885559082,3.6781342390109213
38_w2e_out,1577840440.01,15.14225248688236,1.8177978539932123,1577840440,1577840411,max,15.277777777777777,0.009999990463256836,-0.13552529089541743
