veh_id,time_detector_sim,speed_detector_sim,speed_factor,time_detector_real,depart,departSpeed,speed_detector_real,delta_time,delta_speed
15_e2w_in,1577836910.48,9.351799046712987,1.1226649515861928,1577836910,1577836883,max,8.055555555555555,0.48000001907348633,1.2962434911574316
16_e2w_in,1577836916.56,7.888941425548139,0.9470517917824897,1577836915,1577836883,max,0.5555555555555556,1.559999942779541,7.333385869992584
17_e2w_in,1577836931.95,8.161553178103853,0.9797782926895381,1577836932,1577836903,max,8.333333333333334,-0.04999995231628418,-0.17178015522948087
18_e2w_in,1577836936.2,10.642427170375091,1.277602389030614,1577836936,1577836914,max,10.555555555555555,0.20000004768371582,0.08687161481953609
19_e2w_in,1577836940.52,9.370627123022413,1.1249252248526305,1577836940,1577836915,max,9.166666666666666,0.5199999809265137,0.20396045635574644
20_e2w_in,1577836945.97,9.096970731288538,1.0920733170814572,1577836946,1577836920,max,9.166666666666666,-0.029999971389770508,-0.06969593537812813
21_e2w_in,1577836956.97,6.630110257752297,0.7959316035717043,1577836957,1577836920,max,6.666666666666666,-0.029999971389770508,-0.036556408914369065
22_e2w_in,1577836979.02,9.443682670229519,1.1336955823740205,1577836979,1577836954,max,9.444444444444445,0.019999980926513672,-0.0007617742149257367
23_e2w_in,1577836987.94,11.846075145045114,1.422097856548033,1577836988,1577836968,max,11.944444444444445,-0.059999942779541016,-0.09836929939933015
24_e2w_in,1577837007.96,11.26902884528437,1.3528245912706325,1577837008,1577836987,max,11.38888888888889,-0.039999961853027344,-0.11986004360452007
25_e2w_in,1577837021.96,11.272942657054434,1.3532944366211805,1577837022,1577837001,max,11.11111111111111,-0.039999961853027344,0.16183154594332372
26_e2w_in,1577837024.01,11.15506976333498,1.3391441708780194,1577837024,1577837001,max,11.11111111111111,0.009999990463256836,0.04395865222386952
27_e2w_in,1577837026.5,10.701524129498958,1.28469656552624,1577837026,1577837003,max,9.444444444444445,0.5,1.2570796850545136
28_e2w_in,1577837040.06,11.777584338127516,1.4138758558530211,1577837040,1577837020,max,11.666666666666666,0.059999942779541016,0.11091767146085019
29_e2w_in,1577837049.96,8.17562067755486,0.9814670681338369,1577837050,1577837020,max,8.333333333333334,-0.039999961853027344,-0.15771265577847338
30_e2w_in,1577837052.01,8.227142108969367,0.9876518207811702,1577837052,1577837020,max,8.055555555555555,0.009999990463256836,0.17158655341381213
31_e2w_in,1577837055.54,9.444696205057907,1.1491222934128906,1577837054,1577837026,max,8.61111111111111,1.5399999618530273,0.8335850939467964
32_e2w_in,1577837055.88,8.58648242018399,2.9256504305936764,1577837056,1577837033,max,7.777777777777778,-0.11999988555908203,0.8087046424062132
33_e2w_in,1577837066.27,7.320305971498603,0.8787881819195742,1577837066,1577837034,max,6.111111111111111,0.26999998092651367,1.209194860387492
34_e2w_in,1577837069.09,8.409416259592737,1.0095334219203425,1577837069,1577837041,max,8.333333333333334,0.08999991416931152,0.07608292625940294
35_e2w_in,1577837072.75,9.0055286709433,1.0810958788647418,1577837071,1577837046,max,7.777777777777778,1.75,1.2277508931655214
36_e2w_in,1577837073.39,8.616075848839708,2.6530460326895535,1577837073,1577837046,max,8.055555555555555,0.3900001049041748,0.5605202932841529
37_e2w_in,1577837095.95,10.765538687438884,1.2923815951307183,1577837096,1577837074,max,10.833333333333334,-0.04999995231628418,-0.06779464589445006
38_e2w_in,1577837097.91,11.295837753322864,1.3560429475777749,1577837098,1577837077,max,11.11111111111111,-0.08999991416931152,0.1847266422117535
39_e2w_in,1577837101.21,10.549181680261734,1.2664082232944947,1577837102,1577837077,max,10.0,-0.7899999618530273,0.549181680261734
40_e2w_in,1577837106.02,9.080997754813511,1.0901560214042547,1577837106,1577837078,max,8.61111111111111,0.019999980926513672,0.4698866437024005
41_e2w_in,1577837109.1,9.413327803347975,1.130051637240902,1577837109,1577837084,max,9.444444444444445,0.09999990463256836,-0.031116641096469166
42_e2w_in,1577837111.04,9.508176802092827,1.1414376668747814,1577837111,1577837084,max,9.444444444444445,0.039999961853027344,0.06373235764838192
43_e2w_in,1577837114.62,10.26374706634889,1.9186059779657412,1577837114,1577837084,max,8.88888888888889,0.619999885559082,1.3748581774600002
